time,symbol,field,value
2023-01-20 17:16:00+00:00,AOS,Close,58.4399986267
2023-01-20 17:17:00+00:00,AOS,Close,58.4300003052
2023-01-20 17:19:00+00:00,AOS,Close,58.4550018311
2023-01-20 17:20:00+00:00,AOS,Close,58.4949989319
2023-01-20 17:21:00+00:00,AOS,Close,58.5
2023-01-20 17:22:00+00:00,AOS,Close,58.4700012207
2023-01-20 17:23:00+00:00,AOS,Close,58.4700012207
2023-01-20 17:24:00+00:00,AOS,Close,58.4850006104
2023-01-20 17:25:00+00:00,AOS,Close,58.4900016785
2023-01-20 17:26:00+00:00,AOS,Close,58.5250015259
2023-01-20 17:27:00+00:00,AOS,Close,58.5250015259
2023-01-20 17:28:00+00:00,AOS,Close,58.4949989319
2023-01-20 17:29:00+00:00,AOS,Close,58.4850006104
2023-01-20 17:30:00+00:00,AOS,Close,58.4900016785
2023-01-20 17:31:00+00:00,AOS,Close,58.4850006104
2023-01-20 17:32:00+00:00,AOS,Close,58.4300003052
2023-01-20 17:33:00+00:00,AOS,Close,58.4500007629
2023-01-20 17:34:00+00:00,AOS,Close,58.4350013733
2023-01-20 17:35:00+00:00,AOS,Close,58.4599990845
2023-01-20 17:36:00+00:00,AOS,Close,58.4550018311
2023-01-20 17:37:00+00:00,AOS,Close,58.4300003052
2023-01-20 17:38:00+00:00,AOS,Close,58.4599990845
2023-01-20 17:39:00+00:00,AOS,Close,58.4550018311
2023-01-20 17:40:00+00:00,AOS,Close,58.4650001526
2023-01-20 17:41:00+00:00,AOS,Close,58.4500007629
2023-01-20 17:42:00+00:00,AOS,Close,58.4599990845
2023-01-20 17:43:00+00:00,AOS,Close,58.4599990845
2023-01-20 17:44:00+00:00,AOS,Close,58.4300003052
2023-01-20 17:45:00+00:00,AOS,Close,58.4449996948
2023-01-20 17:46:00+00:00,AOS,Close,58.3950004578
2023-01-20 17:47:00+00:00,AOS,Close,58.3950004578
2023-01-20 17:48:00+00:00,AOS,Close,58.4099998474
2023-01-20 17:49:00+00:00,AOS,Close,58.4199981689
2023-01-20 17:50:00+00:00,AOS,Close,58.4300003052
2023-01-20 17:51:00+00:00,AOS,Close,58.4300003052
2023-01-20 17:52:00+00:00,AOS,Close,58.4300003052
2023-01-20 17:53:00+00:00,AOS,Close,58.4399986267
2023-01-20 17:54:00+00:00,AOS,Close,58.4049987793
2023-01-20 17:55:00+00:00,AOS,Close,58.2299995422
2023-01-20 17:56:00+00:00,AOS,Close,58.2400016785
2023-01-20 17:57:00+00:00,AOS,Close,58.2799987793
2023-01-20 17:58:00+00:00,AOS,Close,58.2599983215
2023-01-20 17:59:00+00:00,AOS,Close,58.2449989319
2023-01-20 18:00:00+00:00,AOS,Close,58.2700004578
2023-01-20 18:01:00+00:00,AOS,Close,58.2900009155
2023-01-20 18:02:00+00:00,AOS,Close,58.3300018311
2023-01-20 18:03:00+00:00,AOS,Close,58.3100013733
2023-01-20 18:04:00+00:00,AOS,Close,58.3100013733
2023-01-20 18:06:00+00:00,AOS,Close,58.3199996948
2023-01-20 18:07:00+00:00,AOS,Close,58.3300018311
2023-01-20 18:08:00+00:00,AOS,Close,58.3350982666
2023-01-20 18:09:00+00:00,AOS,Close,58.3400001526
2023-01-20 18:10:00+00:00,AOS,Close,58.2649993896
2023-01-20 18:11:00+00:00,AOS,Close,58.2200012207
2023-01-20 18:12:00+00:00,AOS,Close,58.2599983215
2023-01-20 18:13:00+00:00,AOS,Close,58.3499984741
2023-01-20 18:14:00+00:00,AOS,Close,58.3800010681
2023-01-20 18:16:00+00:00,AOS,Close,58.3400001526
2023-01-20 18:17:00+00:00,AOS,Close,58.3549995422
2023-01-20 18:18:00+00:00,AOS,Close,58.3899993896
2023-01-20 18:19:00+00:00,AOS,Close,58.25
2023-01-20 18:20:00+00:00,AOS,Close,58.2599983215
2023-01-20 18:21:00+00:00,AOS,Close,58.2799987793
2023-01-20 18:24:00+00:00,AOS,Close,58.3521003723
2023-01-20 18:25:00+00:00,AOS,Close,58.4000015259
2023-01-20 18:27:00+00:00,AOS,Close,58.3800010681
2023-01-20 18:28:00+00:00,AOS,Close,58.4432983398
2023-01-20 18:29:00+00:00,AOS,Close,58.4300003052
2023-01-20 18:30:00+00:00,AOS,Close,58.4500007629
2023-01-20 18:32:00+00:00,AOS,Close,58.5950012207
2023-01-20 18:33:00+00:00,AOS,Close,58.5699996948
2023-01-20 18:34:00+00:00,AOS,Close,58.6100006104
2023-01-20 18:35:00+00:00,AOS,Close,58.5849990845
2023-01-20 18:36:00+00:00,AOS,Close,58.5999984741
2023-01-20 18:37:00+00:00,AOS,Close,58.5800018311
2023-01-20 18:38:00+00:00,AOS,Close,58.5999984741
2023-01-20 18:39:00+00:00,AOS,Close,58.5928993225
2023-01-20 18:40:00+00:00,AOS,Close,58.6399993896
2023-01-20 18:41:00+00:00,AOS,Close,58.6450004578
2023-01-20 18:42:00+00:00,AOS,Close,58.6199989319
2023-01-20 18:43:00+00:00,AOS,Close,58.625
2023-01-20 18:45:00+00:00,AOS,Close,58.6349983215
2023-01-20 18:46:00+00:00,AOS,Close,58.5800018311
2023-01-20 18:48:00+00:00,AOS,Close,58.6100006104
2023-01-20 18:49:00+00:00,AOS,Close,58.6699981689
2023-01-20 18:50:00+00:00,AOS,Close,58.6500015259
2023-01-20 18:51:00+00:00,AOS,Close,58.6749992371
2023-01-20 18:52:00+00:00,AOS,Close,58.7000007629
2023-01-20 18:53:00+00:00,AOS,Close,58.7200012207
