time,symbol,field,value
2023-01-20 18:59:00+00:00,ABT,Close,111.9300003052
2023-01-20 19:00:00+00:00,ABT,Close,111.8800964355
2023-01-20 19:01:00+00:00,ABT,Close,111.9199981689
2023-01-20 19:02:00+00:00,ABT,Close,111.9499969482
2023-01-20 19:03:00+00:00,ABT,Close,111.9508972168
2023-01-20 19:04:00+00:00,ABT,Close,112.0199966431
2023-01-20 19:05:00+00:00,ABT,Close,111.9923019409
2023-01-20 19:06:00+00:00,ABT,Close,112.0550003052
2023-01-20 19:07:00+00:00,ABT,Close,112.0599975586
2023-01-20 19:08:00+00:00,ABT,Close,112.1100006104
2023-01-20 19:09:00+00:00,ABT,Close,112.1398010254
2023-01-20 19:10:00+00:00,ABT,Close,112.2200012207
2023-01-20 19:11:00+00:00,ABT,Close,112.2200012207
2023-01-20 19:12:00+00:00,ABT,Close,112.2649993896
2023-01-20 19:13:00+00:00,ABT,Close,112.2300033569
2023-01-20 19:14:00+00:00,ABT,Close,112.2149963379
2023-01-20 19:15:00+00:00,ABT,Close,112.2750015259
2023-01-20 19:16:00+00:00,ABT,Close,112.2600021362
2023-01-20 19:17:00+00:00,ABT,Close,112.25
2023-01-20 19:18:00+00:00,ABT,Close,112.25
2023-01-20 19:19:00+00:00,ABT,Close,112.2200012207
2023-01-20 19:20:00+00:00,ABT,Close,112.2399978638
2023-01-20 19:21:00+00:00,ABT,Close,112.2699966431
2023-01-20 19:22:00+00:00,ABT,Close,112.2900009155
2023-01-20 19:23:00+00:00,ABT,Close,112.2900009155
2023-01-20 19:24:00+00:00,ABT,Close,112.2949981689
2023-01-20 19:25:00+00:00,ABT,Close,112.2949981689
2023-01-20 19:26:00+00:00,ABT,Close,112.2949981689
2023-01-20 19:27:00+00:00,ABT,Close,112.3300018311
2023-01-20 19:28:00+00:00,ABT,Close,112.3399963379
2023-01-20 19:29:00+00:00,ABT,Close,112.3249969482
2023-01-20 19:30:00+00:00,ABT,Close,112.3799972534
2023-01-20 19:31:00+00:00,ABT,Close,112.3899993896
2023-01-20 19:32:00+00:00,ABT,Close,112.4599990845
2023-01-20 19:33:00+00:00,ABT,Close,112.4400024414
2023-01-20 19:34:00+00:00,ABT,Close,112.4449996948
2023-01-20 19:35:00+00:00,ABT,Close,112.4599990845
2023-01-20 19:36:00+00:00,ABT,Close,112.4199981689
2023-01-20 19:37:00+00:00,ABT,Close,112.3899993896
2023-01-20 19:38:00+00:00,ABT,Close,112.4199981689
2023-01-20 19:39:00+00:00,ABT,Close,112.4300003052
2023-01-20 19:40:00+00:00,ABT,Close,112.4599990845
2023-01-20 19:41:00+00:00,ABT,Close,112.4599990845
2023-01-20 19:42:00+00:00,ABT,Close,112.4700012207
2023-01-20 19:43:00+00:00,ABT,Close,112.4700012207
2023-01-20 19:44:00+00:00,ABT,Close,112.4300003052
2023-01-20 19:45:00+00:00,ABT,Close,112.4100036621
2023-01-20 19:46:00+00:00,ABT,Close,112.4000015259
2023-01-20 19:47:00+00:00,ABT,Close,112.3799972534
2023-01-20 19:48:00+00:00,ABT,Close,112.3099975586
2023-01-20 19:49:00+00:00,ABT,Close,112.3180007935
2023-01-20 19:50:00+00:00,ABT,Close,112.2699966431
2023-01-20 19:51:00+00:00,ABT,Close,112.2900009155
2023-01-20 19:52:00+00:00,ABT,Close,112.3000030518
2023-01-20 19:53:00+00:00,ABT,Close,112.3099975586
2023-01-20 19:54:00+00:00,ABT,Close,112.3099975586
2023-01-20 19:55:00+00:00,ABT,Close,112.2799987793
2023-01-20 19:56:00+00:00,ABT,Close,112.2699966431
2023-01-20 19:57:00+00:00,ABT,Close,112.3000030518
2023-01-20 19:58:00+00:00,ABT,Close,112.3499984741
2023-01-20 19:59:00+00:00,ABT,Close,112.4300003052
2023-01-20 20:00:00+00:00,ABT,Close,112.5299987793
2023-01-20 20:01:00+00:00,ABT,Close,112.5899963379
2023-01-20 20:02:00+00:00,ABT,Close,112.6299972534
