time,symbol,field,value
2023-01-20 17:42:00+00:00,ACN,Close,276.0400085449
2023-01-20 17:43:00+00:00,ACN,Close,275.9899902344
2023-01-20 17:44:00+00:00,ACN,Close,275.8500061035
2023-01-20 17:45:00+00:00,ACN,Close,275.8200073242
2023-01-20 17:46:00+00:00,ACN,Close,276.0199890137
2023-01-20 17:47:00+00:00,ACN,Close,276.0799865723
2023-01-20 17:48:00+00:00,ACN,Close,276.1499938965
2023-01-20 17:49:00+00:00,ACN,Close,276.2200012207
2023-01-20 17:50:00+00:00,ACN,Close,276.4299926758
2023-01-20 17:51:00+00:00,ACN,Close,276.5
2023-01-20 17:52:00+00:00,ACN,Close,276.4100036621
2023-01-20 17:53:00+00:00,ACN,Close,276.450012207
2023-01-20 17:54:00+00:00,ACN,Close,276.4299926758
2023-01-20 17:55:00+00:00,ACN,Close,276.3599853516
2023-01-20 17:56:00+00:00,ACN,Close,276.3229064941
2023-01-20 17:57:00+00:00,ACN,Close,276.5
2023-01-20 17:58:00+00:00,ACN,Close,276.3949890137
2023-01-20 17:59:00+00:00,ACN,Close,276.3900146484
2023-01-20 18:00:00+00:00,ACN,Close,276.5199890137
2023-01-20 18:01:00+00:00,ACN,Close,276.549987793
2023-01-20 18:02:00+00:00,ACN,Close,276.6099853516
2023-01-20 18:03:00+00:00,ACN,Close,276.5599975586
2023-01-20 18:04:00+00:00,ACN,Close,276.4400024414
2023-01-20 18:05:00+00:00,ACN,Close,276.2250061035
2023-01-20 18:06:00+00:00,ACN,Close,276.4899902344
2023-01-20 18:07:00+00:00,ACN,Close,276.4801025391
2023-01-20 18:08:00+00:00,ACN,Close,276.6199951172
2023-01-20 18:09:00+00:00,ACN,Close,276.6199951172
2023-01-20 18:10:00+00:00,ACN,Close,276.1900024414
2023-01-20 18:11:00+00:00,ACN,Close,276.0400085449
2023-01-20 18:12:00+00:00,ACN,Close,276.1560974121
2023-01-20 18:13:00+00:00,ACN,Close,276.5450134277
2023-01-20 18:14:00+00:00,ACN,Close,276.8099975586
2023-01-20 18:15:00+00:00,ACN,Close,276.7900085449
2023-01-20 18:16:00+00:00,ACN,Close,276.8099975586
2023-01-20 18:17:00+00:00,ACN,Close,276.8399963379
2023-01-20 18:19:00+00:00,ACN,Close,276.1600036621
2023-01-20 18:20:00+00:00,ACN,Close,276.3299865723
2023-01-20 18:21:00+00:00,ACN,Close,276.4150085449
2023-01-20 18:22:00+00:00,ACN,Close,276.2749938965
2023-01-20 18:23:00+00:00,ACN,Close,276.3399963379
2023-01-20 18:24:00+00:00,ACN,Close,276.4700012207
2023-01-20 18:25:00+00:00,ACN,Close,276.5700073242
2023-01-20 18:26:00+00:00,ACN,Close,276.5199890137
2023-01-20 18:27:00+00:00,ACN,Close,276.4097900391
2023-01-20 18:28:00+00:00,ACN,Close,276.6600036621
2023-01-20 18:29:00+00:00,ACN,Close,276.5400085449
2023-01-20 18:30:00+00:00,ACN,Close,276.8999938965
2023-01-20 18:31:00+00:00,ACN,Close,276.8800048828
2023-01-20 18:32:00+00:00,ACN,Close,277.0
2023-01-20 18:33:00+00:00,ACN,Close,277.0
2023-01-20 18:34:00+00:00,ACN,Close,277.0
2023-01-20 18:35:00+00:00,ACN,Close,277.066192627
2023-01-20 18:36:00+00:00,ACN,Close,277.4150085449
2023-01-20 18:37:00+00:00,ACN,Close,277.8049926758
2023-01-20 18:38:00+00:00,ACN,Close,277.7099914551
2023-01-20 18:39:00+00:00,ACN,Close,277.6900024414
2023-01-20 18:40:00+00:00,ACN,Close,277.8900146484
2023-01-20 18:41:00+00:00,ACN,Close,277.8200073242
2023-01-20 18:42:00+00:00,ACN,Close,277.8399963379
2023-01-20 18:43:00+00:00,ACN,Close,277.950012207
2023-01-20 18:44:00+00:00,ACN,Close,277.6799926758
2023-01-20 18:45:00+00:00,ACN,Close,277.75
2023-01-20 18:46:00+00:00,ACN,Close,277.6900024414
2023-01-20 18:47:00+00:00,ACN,Close,277.5700073242
2023-01-20 18:48:00+00:00,ACN,Close,277.8500061035
2023-01-20 18:49:00+00:00,ACN,Close,278.2600097656
2023-01-20 18:50:00+00:00,ACN,Close,278.5899963379
2023-01-20 18:51:00+00:00,ACN,Close,278.6050109863
2023-01-20 18:52:00+00:00,ACN,Close,278.549987793
